,index,MSSubClass,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,Street,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,ExterQual,ExterCond,Foundation,Heating,HeatingQC,CentralAir,PavedDrive,SaleCondition,Electrical,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,GarageArea,GarageCars,BsmtHalfBath,BsmtFullBath,MasVnrArea,GarageYrBlt,LotFrontage,SaleType,Exterior1st,Exterior2nd,KitchenQual,Utilities,Functional,MSZoning,MasVnrType,BsmtFinType1,BsmtFinType2,BsmtExposure,BsmtQual,BsmtCond,GarageType,GarageFinish,GarageQual,GarageCond,FireplaceQu
2266,2267,20,14082,8,5,2006,2006,2234,0,0,2234,1,1,1,1,7,1,390,80,0,0,0,0,0,1,2007,Pave,IR1,HLS,Inside,Gtl,StoneBr,Norm,Norm,1Fam,1Story,Hip,CompShg,Gd,TA,PConc,GasA,Ex,Y,Y,Normal,SBrkr,1558.0,0.0,662.0,2220.0,724.0,2.0,0.0,1.0,945.0,2006.0,85.0,WD,VinylSd,VinylSd,Gd,AllPub,Typ,RL,BrkFace,GLQ,Unf,No,Gd,TA,Attchd,RFn,TA,TA,Gd
2267,2268,20,13870,10,5,2006,2007,2042,0,0,2042,2,0,3,1,8,1,240,52,0,0,174,0,0,10,2007,Pave,IR1,HLS,Inside,Gtl,StoneBr,PosA,PosA,1Fam,1Story,Hip,CompShg,Ex,TA,PConc,GasA,Ex,Y,Y,Partial,SBrkr,1152.0,0.0,590.0,1742.0,724.0,3.0,0.0,1.0,250.0,2007.0,81.0,WD,VinylSd,VinylSd,Gd,AllPub,Typ,RL,None,GLQ,Unf,No,Gd,TA,Attchd,RFn,TA,TA,Gd
2268,2269,20,10960,6,5,1984,1984,1284,0,0,1284,2,0,3,1,5,0,0,0,192,0,0,0,0,4,2007,Pave,IR1,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,TA,TA,CBlock,GasA,TA,Y,Y,Abnorml,SBrkr,256.0,0.0,1028.0,1284.0,480.0,2.0,0.0,1.0,0.0,1984.0,78.346923828125,WD,VinylSd,VinylSd,TA,AllPub,Typ,RL,None,Unf,Unf,No,TA,TA,Attchd,Unf,TA,TA,Gd
2269,2270,60,12090,7,7,1981,2003,725,754,0,1479,2,1,3,1,6,1,167,72,0,0,0,0,0,3,2007,Pave,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,Gable,CompShg,Gd,TA,CBlock,GasA,Ex,Y,Y,Normal,SBrkr,321.0,0.0,404.0,725.0,484.0,2.0,0.0,0.0,306.0,1981.0,78.0,WD,VinylSd,VinylSd,TA,AllPub,Typ,RL,None,Unf,Unf,No,TA,TA,Attchd,Unf,TA,TA,Gd
2270,2271,20,12299,7,6,1978,1985,1664,0,0,1664,2,0,3,1,7,1,0,0,0,0,0,0,0,9,2007,Pave,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,TA,TA,CBlock,GasA,TA,Y,Y,Normal,SBrkr,1328.0,0.0,201.0,1529.0,663.0,2.0,0.0,1.0,67.0,1978.0,93.0,WD,VinylSd,VinylSd,Gd,AllPub,Typ,RL,None,GLQ,Unf,No,Gd,TA,Attchd,RFn,TA,TA,Gd
2271,2272,60,11339,7,5,1979,1979,1085,845,0,1930,2,1,4,1,9,1,192,72,0,0,0,0,0,3,2007,Pave,IR1,Lvl,Inside,Gtl,NWAmes,PosA,Norm,1Fam,2Story,Hip,WdShake,TA,TA,CBlock,GasA,TA,Y,Y,Normal,SBrkr,758.0,0.0,22.0,780.0,481.0,2.0,0.0,1.0,549.0,1979.0,61.0,WD,VinylSd,VinylSd,TA,AllPub,Typ,RL,None,GLQ,Unf,No,Gd,TA,Attchd,Unf,TA,TA,Gd
2272,2273,20,11850,6,6,1984,1984,1177,0,0,1177,2,0,3,1,6,0,204,103,0,0,0,0,0,8,2007,Pave,Reg,Lvl,FR2,Gtl,NWAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,TA,TA,CBlock,GasA,TA,Y,Y,Normal,SBrkr,781.0,0.0,372.0,1153.0,495.0,2.0,0.0,0.0,98.0,1984.0,79.0,WD,VinylSd,VinylSd,TA,AllPub,Typ,RL,None,GLQ,Unf,No,TA,TA,Attchd,Unf,TA,TA,Gd
2273,2274,20,10400,6,5,1979,1999,1353,0,0,1353,2,0,2,1,5,1,240,141,0,0,0,0,0,8,2007,Pave,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,TA,TA,CBlock,GasA,Ex,Y,Y,Normal,SBrkr,903.0,0.0,356.0,1259.0,478.0,2.0,0.0,1.0,253.0,1979.0,80.0,WD,VinylSd,VinylSd,TA,AllPub,Typ,RL,None,GLQ,Unf,No,TA,TA,Attchd,Unf,TA,TA,Gd
2274,2275,20,13001,6,5,1971,1971,1220,0,0,1220,2,0,2,1,6,1,0,0,249,0,0,0,0,9,2007,Pave,IR1,Lvl,Inside,Gtl,NWAmes,PosN,Norm,1Fam,1Story,Hip,CompShg,TA,TA,CBlock,GasA,TA,Y,Y,Normal,SBrkr,492.0,121.0,1012.0,1625.0,944.0,2.0,1.0,0.0,176.0,1971.0,128.0,WD,VinylSd,VinylSd,Gd,AllPub,Typ,RL,None,Unf,Unf,No,Gd,TA,Attchd,Unf,TA,TA,Gd
2275,2276,80,8991,7,6,1976,1976,1324,0,0,1324,2,0,3,1,5,1,407,36,0,0,0,0,0,2,2007,Pave,IR1,Lvl,CulDSac,Gtl,NWAmes,PosN,Norm,1Fam,SLvl,Gable,CompShg,TA,TA,CBlock,GasA,TA,Y,Y,Normal,SBrkr,624.0,604.0,0.0,1228.0,585.0,2.0,1.0,0.0,130.0,1976.0,64.0,WD,VinylSd,VinylSd,TA,AllPub,Typ,RL,None,GLQ,Unf,No,TA,TA,Attchd,Unf,TA,TA,Gd
2276,2277,60,8000,6,6,1974,1974,1084,793,0,1877,2,1,4,1,8,1,0,96,0,0,0,0,0,11,2007,Pave,Reg,Lvl,Inside,Gtl,NWAmes,PosN,Norm,1Fam,2Story,Gable,CompShg,TA,TA,CBlock,GasA,TA,Y,Y,Normal,SBrkr,931.0,153.0,0.0,1084.0,488.0,2.0,0.0,1.0,0.0,1974.0,80.0,WD,VinylSd,VinylSd,TA,AllPub,Typ,RL,None,GLQ,Unf,No,Gd,TA,Attchd,Unf,TA,TA,Gd
2277,2278,20,9457,5,6,1970,1990,1422,0,0,1422,1,0,3,1,7,0,252,0,0,0,0,0,0,9,2007,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,TA,TA,CBlock,GasA,TA,Y,Y,Normal,SBrkr,566.0,0.0,359.0,925.0,576.0,2.0,0.0,1.0,0.0,1988.0,63.0,WD,VinylSd,VinylSd,TA,AllPub,Typ,RL,None,GLQ,Unf,No,TA,TA,Attchd,Unf,TA,TA,Gd
2278,2279,20,7920,5,5,1970,2002,914,0,0,914,1,0,3,1,5,0,120,0,0,0,0,0,0,10,2007,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,TA,TA,CBlock,GasA,Ex,Y,Y,Normal,SBrkr,81.0,619.0,214.0,914.0,368.0,1.0,0.0,0.0,32.0,1970.0,66.0,WD,VinylSd,VinylSd,TA,AllPub,Typ,RL,None,Unf,Unf,No,TA,TA,Attchd,Unf,TA,TA,Gd
2279,2280,20,17199,4,7,1961,1961,914,0,0,914,1,0,2,1,4,0,140,0,0,0,0,0,0,7,2007,Pave,Reg,Lvl,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,TA,Gd,BrkTil,GasA,Ex,Y,Y,Normal,SBrkr,314.0,0.0,600.0,914.0,270.0,1.0,0.0,0.0,0.0,1961.0,87.8924331665039,WD,VinylSd,VinylSd,TA,AllPub,Typ,RL,None,Unf,Unf,No,TA,TA,Attchd,Unf,TA,TA,Gd
2280,2281,120,4113,6,5,2001,2001,1337,0,0,1337,2,0,2,1,5,1,136,68,0,0,0,0,0,7,2007,Pave,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,TwnhsE,1Story,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,Y,Normal,SBrkr,0.0,0.0,1337.0,1337.0,511.0,2.0,0.0,0.0,0.0,2001.0,33.0,WD,VinylSd,VinylSd,Gd,AllPub,Typ,RL,None,Unf,Unf,No,Gd,TA,Attchd,Unf,TA,TA,Gd
2281,2282,120,10943,6,5,1997,1998,1337,0,0,1337,2,0,2,1,5,1,0,68,0,0,0,0,0,10,2007,Pave,IR2,Lvl,FR2,Gtl,NAmes,Norm,Norm,TwnhsE,1Story,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,Y,Normal,SBrkr,930.0,0.0,475.0,1405.0,522.0,2.0,0.0,1.0,0.0,1997.0,26.0,WD,VinylSd,VinylSd,TA,AllPub,Typ,RL,None,GLQ,Unf,No,TA,TA,Attchd,Unf,TA,TA,Gd
2282,2283,160,2205,6,6,1973,1973,525,567,0,1092,1,1,3,1,6,0,144,0,0,0,0,0,0,2,2007,Pave,Reg,Lvl,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,Gable,CompShg,TA,TA,CBlock,GasA,TA,Y,Y,Normal,SBrkr,312.0,0.0,213.0,525.0,264.0,1.0,0.0,0.0,567.0,1973.0,21.0,WD,VinylSd,VinylSd,TA,AllPub,Typ,RM,None,Unf,Unf,No,Gd,TA,Detchd,Unf,TA,TA,Gd
2283,2284,160,2058,6,5,1973,1973,672,546,0,1218,1,1,4,1,7,0,0,28,0,0,0,0,0,12,2007,Pave,Reg,Lvl,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,Gable,CompShg,TA,TA,CBlock,GasA,Ex,Y,Y,Normal,SBrkr,0.0,0.0,672.0,672.0,264.0,1.0,0.0,0.0,265.0,1973.0,21.0,WD,VinylSd,VinylSd,TA,AllPub,Typ,RM,None,Unf,Unf,No,Gd,TA,Detchd,Unf,TA,TA,Gd
2284,2285,120,2304,7,7,1978,1978,1055,0,0,1055,2,0,2,1,4,0,108,32,0,0,0,0,0,4,2007,Pave,Reg,Lvl,Inside,Gtl,NPkVill,Norm,Norm,Twnhs,1Story,Gable,CompShg,TA,TA,CBlock,GasA,TA,Y,Y,Normal,SBrkr,632.0,6.0,423.0,1061.0,319.0,1.0,0.0,0.0,0.0,1978.0,24.0,WD,VinylSd,VinylSd,TA,AllPub,Typ,RM,None,GLQ,Unf,No,Gd,TA,Attchd,Unf,TA,TA,Gd
2285,2286,20,7150,5,6,1966,1966,988,0,0,988,1,0,3,1,5,0,0,0,0,0,0,0,0,11,2007,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,TA,TA,CBlock,GasA,TA,Y,Y,Normal,SBrkr,725.0,0.0,263.0,988.0,360.0,1.0,0.0,1.0,52.0,1974.0,65.0,WD,VinylSd,VinylSd,TA,AllPub,Typ,RL,None,GLQ,Unf,No,TA,TA,Attchd,Unf,TA,TA,Gd
2286,2287,20,12469,9,5,2006,2007,1816,0,0,1816,2,0,3,1,7,1,186,36,0,0,0,0,0,8,2007,Pave,Reg,Lvl,FR2,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Hip,CompShg,Ex,TA,PConc,GasA,Ex,Y,Y,Partial,SBrkr,1151.0,0.0,639.0,1790.0,730.0,3.0,0.0,1.0,378.0,2007.0,96.0,WD,VinylSd,VinylSd,Gd,AllPub,Typ,RL,None,GLQ,Unf,No,Gd,TA,Attchd,RFn,TA,TA,Gd
2287,2288,20,11825,8,5,2006,2007,1694,0,0,1694,2,0,3,1,7,1,0,112,0,0,0,0,0,6,2007,Pave,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,Y,Partial,SBrkr,0.0,0.0,1694.0,1694.0,856.0,3.0,0.0,0.0,302.0,2006.0,91.0,WD,VinylSd,VinylSd,Gd,AllPub,Typ,RL,None,Unf,Unf,No,Gd,TA,Attchd,RFn,TA,TA,Gd
2288,2289,20,14333,8,5,2007,2007,2122,0,0,2122,2,1,2,1,7,1,130,142,0,0,0,0,0,11,2007,Pave,Reg,Lvl,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,Y,Partial,SBrkr,1518.0,0.0,590.0,2108.0,938.0,3.0,0.0,1.0,0.0,2007.0,110.0,WD,VinylSd,VinylSd,Gd,AllPub,Typ,RL,None,GLQ,Unf,No,Gd,TA,Attchd,RFn,TA,TA,Gd
2289,2290,60,13641,9,5,2007,2007,1943,713,0,2656,2,1,3,1,8,1,268,58,0,0,0,0,0,12,2007,Pave,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,Hip,CompShg,Ex,TA,PConc,GasA,Ex,Y,Y,Partial,SBrkr,1304.0,0.0,630.0,1934.0,1040.0,3.0,0.0,1.0,456.0,2007.0,107.0,WD,VinylSd,VinylSd,Gd,AllPub,Typ,RL,BrkFace,GLQ,Unf,No,Gd,TA,Attchd,RFn,TA,TA,Gd
2290,2291,60,13440,8,5,2006,2007,1148,1402,0,2550,2,1,4,1,11,1,120,39,0,0,0,0,0,3,2007,Pave,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,Hip,CompShg,Gd,TA,PConc,GasA,Ex,Y,Y,Partial,SBrkr,0.0,0.0,1108.0,1108.0,670.0,3.0,0.0,0.0,190.0,2006.0,110.0,WD,VinylSd,VinylSd,Gd,AllPub,Typ,RL,None,Unf,Unf,No,Gd,TA,Attchd,RFn,TA,TA,Gd
2291,2292,20,15431,10,5,2005,2006,2046,0,0,2046,2,1,2,1,7,2,188,65,0,0,175,0,0,8,2007,Pave,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Hip,CompShg,Ex,TA,PConc,GasA,Ex,Y,Y,Normal,SBrkr,1430.0,0.0,564.0,1994.0,878.0,3.0,0.0,1.0,400.0,2005.0,105.0,WD,VinylSd,VinylSd,Gd,AllPub,Typ,RL,BrkFace,GLQ,Unf,No,Gd,TA,Attchd,Fin,TA,TA,Gd
2292,2293,20,13891,9,5,2007,2007,2552,0,0,2552,2,0,3,1,8,2,130,28,0,0,0,0,0,10,2007,Pave,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Hip,CompShg,Ex,TA,PConc,GasA,Ex,Y,Y,Partial,SBrkr,1812.0,0.0,740.0,2552.0,932.0,3.0,0.0,1.0,456.0,2007.0,107.0,WD,VinylSd,VinylSd,Gd,AllPub,Typ,RL,BrkFace,GLQ,Unf,No,Gd,TA,Attchd,Fin,TA,TA,Gd
2293,2294,60,13654,9,5,2005,2006,1722,1036,0,2758,2,1,4,1,9,1,282,55,0,0,0,0,0,5,2007,Pave,IR1,Lvl,CulDSac,Gtl,NridgHt,Norm,Norm,1Fam,2Story,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,Y,Normal,SBrkr,0.0,0.0,1704.0,1704.0,814.0,3.0,0.0,0.0,365.0,2005.0,118.0,WD,VinylSd,VinylSd,Gd,AllPub,Typ,RL,None,Unf,Unf,No,Gd,TA,Attchd,RFn,TA,TA,Gd
2294,2295,20,17169,10,5,2007,2007,2290,0,0,2290,2,1,2,1,7,1,192,30,0,0,0,0,0,8,2007,Pave,IR2,Lvl,CulDSac,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Hip,CompShg,Ex,TA,PConc,GasA,Ex,Y,Y,Partial,SBrkr,1684.0,0.0,636.0,2320.0,1174.0,3.0,0.0,2.0,970.0,2007.0,59.0,WD,VinylSd,VinylSd,Gd,AllPub,Typ,RL,BrkFace,GLQ,Unf,No,Gd,TA,Attchd,Fin,TA,TA,Gd
2295,2296,60,16659,8,5,2007,2008,1582,570,0,2152,2,1,3,1,7,1,0,368,0,0,0,0,0,6,2007,Pave,IR1,Lvl,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,Y,Partial,SBrkr,0.0,0.0,1582.0,1582.0,728.0,2.0,0.0,0.0,0.0,2007.0,134.0,WD,VinylSd,VinylSd,Gd,AllPub,Typ,RL,None,Unf,Unf,No,Gd,TA,Attchd,Fin,TA,TA,Gd
2296,2297,60,9709,8,5,2007,2007,958,1142,0,2100,2,1,3,1,8,2,172,104,0,0,0,0,0,9,2007,Pave,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,Gable,CompShg,Ex,TA,PConc,GasA,Ex,Y,Y,Partial,SBrkr,778.0,0.0,140.0,918.0,786.0,3.0,0.0,1.0,120.0,2007.0,82.0,WD,VinylSd,VinylSd,Gd,AllPub,Typ,RL,None,GLQ,Unf,No,Gd,TA,Attchd,Unf,TA,TA,Gd
2297,2298,20,13615,9,5,2006,2006,1802,0,0,1802,2,1,3,1,7,1,158,105,0,0,0,0,0,6,2007,Pave,IR1,HLS,Corner,Mod,NridgHt,Norm,Norm,1Fam,1Story,Hip,CompShg,Ex,TA,PConc,GasA,Ex,Y,Y,Normal,SBrkr,0.0,0.0,1802.0,1802.0,843.0,3.0,0.0,0.0,510.0,2006.0,94.0,WD,VinylSd,VinylSd,Gd,AllPub,Typ,RL,None,Unf,Unf,No,Gd,TA,Attchd,RFn,TA,TA,Gd
2298,2299,60,13069,8,5,2004,2004,1718,1238,0,2956,2,1,5,1,11,1,194,50,0,0,0,0,0,8,2007,Pave,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,Y,Normal,SBrkr,0.0,0.0,1706.0,1706.0,916.0,3.0,0.0,0.0,502.0,2004.0,99.0,WD,VinylSd,VinylSd,Gd,AllPub,Typ,RL,BrkFace,Unf,Unf,No,Gd,TA,Attchd,RFn,TA,TA,Gd
2299,2300,60,14277,8,5,2003,2003,1217,1168,0,2385,2,1,3,1,7,1,192,228,0,0,0,0,0,1,2007,Pave,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,Y,Normal,SBrkr,938.0,0.0,379.0,1317.0,818.0,3.0,0.0,1.0,280.0,2003.0,110.0,WD,VinylSd,VinylSd,Gd,AllPub,Typ,RL,None,GLQ,Unf,No,Gd,TA,Attchd,RFn,TA,TA,Gd
2300,2301,60,12568,8,5,2007,2007,895,923,0,1818,2,1,3,1,8,1,196,104,0,0,0,0,0,8,2007,Pave,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,Hip,CompShg,Gd,TA,PConc,GasA,Ex,Y,Y,Partial,SBrkr,669.0,0.0,226.0,895.0,774.0,3.0,0.0,1.0,246.0,2007.0,85.9886474609375,WD,VinylSd,VinylSd,Gd,AllPub,Typ,RL,None,GLQ,Unf,No,Gd,TA,Attchd,Unf,TA,TA,Gd
2301,2302,20,9926,7,5,2005,2006,1614,0,0,1614,2,0,3,1,7,0,100,38,0,0,0,0,0,5,2007,Pave,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,Y,Normal,SBrkr,1178.0,0.0,436.0,1614.0,878.0,3.0,0.0,1.0,210.0,2005.0,70.0,WD,VinylSd,VinylSd,Gd,AllPub,Typ,RL,None,GLQ,Unf,No,Gd,TA,Attchd,RFn,TA,TA,Gd
2302,2303,20,9254,8,5,2005,2005,1721,0,0,1721,2,0,3,1,7,0,168,27,0,0,0,0,0,1,2007,Pave,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,Y,Normal,SBrkr,119.0,0.0,1602.0,1721.0,554.0,2.0,0.0,1.0,210.0,2005.0,71.0,WD,VinylSd,VinylSd,Gd,AllPub,Typ,RL,None,Unf,Unf,No,Gd,TA,Attchd,RFn,TA,TA,Gd
2303,2304,60,10732,8,5,2006,2007,1298,530,0,1828,2,1,3,1,7,0,0,40,0,0,0,0,0,2,2007,Pave,IR1,Lvl,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,Y,Partial,SBrkr,0.0,0.0,1298.0,1298.0,876.0,3.0,0.0,0.0,0.0,2006.0,92.0,WD,VinylSd,VinylSd,Gd,AllPub,Typ,RL,None,Unf,Unf,No,Gd,TA,Attchd,Unf,TA,TA,Gd
2304,2305,120,3901,6,5,2005,2006,1302,0,0,1302,1,1,1,1,5,1,110,50,0,0,0,0,0,8,2007,Pave,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,Y,Partial,SBrkr,866.0,0.0,436.0,1302.0,631.0,2.0,0.0,1.0,182.0,2005.0,34.0,WD,VinylSd,VinylSd,TA,AllPub,Typ,RL,None,GLQ,Unf,No,Gd,TA,Attchd,Unf,TA,TA,Gd
2305,2306,120,3903,6,5,2005,2006,1302,0,0,1302,1,1,1,1,5,1,110,50,0,0,0,0,0,5,2007,Pave,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,Y,Normal,SBrkr,1030.0,0.0,272.0,1302.0,631.0,2.0,0.0,1.0,182.0,2005.0,34.0,WD,VinylSd,VinylSd,TA,AllPub,Typ,RL,None,GLQ,Unf,No,Gd,TA,Attchd,Unf,TA,TA,Gd
2306,2307,120,6289,6,5,2005,2006,1362,0,0,1362,2,0,2,1,6,1,192,28,0,0,0,0,0,6,2007,Pave,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,Y,Normal,SBrkr,762.0,0.0,600.0,1362.0,460.0,2.0,0.0,1.0,256.0,2005.0,41.0,WD,VinylSd,VinylSd,TA,AllPub,Typ,RL,None,GLQ,Unf,No,Gd,TA,Attchd,Unf,TA,TA,Gd
2307,2308,120,4590,8,5,2006,2006,1554,0,0,1554,2,0,2,1,6,1,156,73,0,0,0,0,0,5,2007,Pave,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,Y,Normal,SBrkr,24.0,0.0,1530.0,1554.0,627.0,2.0,0.0,0.0,108.0,2006.0,34.0,WD,VinylSd,VinylSd,Gd,AllPub,Typ,RL,None,Unf,Unf,No,Gd,TA,Attchd,Unf,TA,TA,Gd
2308,2309,120,7841,9,5,2005,2005,1577,0,0,1577,2,0,2,1,6,1,203,39,0,0,0,0,0,5,2007,Pave,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,Hip,CompShg,Ex,TA,PConc,GasA,Ex,Y,Y,Normal,SBrkr,848.0,0.0,729.0,1577.0,564.0,2.0,0.0,1.0,394.0,2005.0,48.0,WD,VinylSd,VinylSd,Gd,AllPub,Typ,RL,None,GLQ,Unf,No,Gd,TA,Attchd,RFn,TA,TA,Gd
2309,2310,120,6240,8,5,2006,2006,1324,0,0,1324,2,0,2,1,6,1,0,38,0,0,0,0,0,9,2007,Pave,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,Hip,CompShg,Gd,TA,PConc,GasA,Ex,Y,Y,Partial,SBrkr,24.0,0.0,1300.0,1324.0,550.0,2.0,0.0,0.0,176.0,2006.0,48.0,WD,VinylSd,VinylSd,Gd,AllPub,Typ,RL,None,Unf,Unf,No,Gd,TA,Attchd,Unf,TA,TA,Gd
2310,2311,120,3242,7,5,2003,2003,1405,0,0,1405,2,0,2,1,6,1,136,36,0,0,0,0,0,3,2007,Pave,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,Y,Normal,SBrkr,1000.0,0.0,405.0,1405.0,478.0,2.0,0.0,1.0,235.0,2003.0,48.0,WD,VinylSd,VinylSd,TA,AllPub,Typ,RM,None,GLQ,Unf,No,Gd,TA,Attchd,Unf,TA,TA,Gd
2311,2312,60,15810,6,5,2007,2007,768,728,0,1496,3,0,3,1,7,0,100,0,0,0,0,0,0,5,2007,Pave,IR1,Lvl,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,Gable,CompShg,Gd,TA,CBlock,GasA,Ex,Y,Y,Partial,SBrkr,0.0,0.0,768.0,768.0,572.0,2.0,0.0,0.0,14.463028907775879,2007.0,59.0,WD,VinylSd,VinylSd,TA,AllPub,Typ,RL,None,Unf,Unf,No,Gd,TA,Attchd,Unf,TA,TA,Gd
2312,2313,60,10237,6,5,2005,2006,768,768,0,1536,2,1,3,1,6,1,100,38,0,0,0,0,0,6,2007,Pave,Reg,Lvl,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,Y,Normal,SBrkr,0.0,0.0,768.0,768.0,400.0,2.0,0.0,0.0,0.0,2005.0,65.0,WD,VinylSd,VinylSd,TA,AllPub,Typ,RL,None,Unf,Unf,No,TA,TA,Attchd,Unf,TA,TA,Gd
2313,2314,60,13204,7,5,2006,2007,608,850,0,1458,2,0,3,1,6,0,100,33,0,0,0,0,0,5,2007,Pave,IR1,Lvl,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,Gable,CompShg,TA,TA,PConc,GasA,Ex,Y,Y,Partial,SBrkr,0.0,0.0,608.0,608.0,454.0,2.0,0.0,0.0,44.0,2007.0,58.0,WD,VinylSd,VinylSd,TA,AllPub,Typ,RL,None,Unf,Unf,No,TA,TA,Attchd,Unf,TA,TA,Gd
2314,2315,60,8857,6,5,2006,2006,738,757,0,1495,2,1,3,1,7,1,100,30,0,0,0,0,0,3,2007,Pave,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,Y,Partial,SBrkr,0.0,0.0,738.0,738.0,440.0,2.0,0.0,0.0,0.0,2006.0,62.0,WD,VinylSd,VinylSd,TA,AllPub,Typ,RL,None,Unf,Unf,No,TA,TA,Attchd,Unf,TA,TA,Gd
2315,2316,60,9729,6,5,2006,2007,698,1048,0,1746,2,1,3,1,6,1,0,34,0,0,0,0,0,6,2007,Pave,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,Y,Partial,SBrkr,0.0,0.0,698.0,698.0,350.0,3.0,0.0,1.0,0.0,2007.0,63.0,WD,VinylSd,VinylSd,TA,AllPub,Typ,RL,None,Unf,Unf,No,TA,TA,Attchd,Unf,TA,TA,Gd
